index,pid,Minutes,Goals,Assists,Attempt on Goal,Key Pass,Accurate Key Passes,On Target,Attempts inside the Box,Attempts outside the Box,Attempts Off Target,Cross,Passes,Accurate Passes,Air Challange,Won Air Challange,Ground Challenges,Won Ground Challenges,Dribbles,Successful Dribbles,Tackles,Successful Tackles,Ball Recoveries,Ball Recoveries in Opponents Half,Ball Recoveries in Own Half,Blocked Attempts on Goal,Lost Ball,Lost Ball own half,Own Goal,Penalty Miss,Yellow Card,Red Card,Fouls,Opponent Fouls,Offside,Appearances,Sub Out,Sub In,Coped Goals,Stops,Clean Net,Threat Denied by Goalkeeper,Goalie Mistake,Penalty Goals,Penalties Coped,Season,Gameweek
689,372897,96,0,0,1,1,1,0,0,0,1,0,29,24,1,0,20,8,7,5,2,0,3,1,2,1,10,2,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,19/20,4
690,365556,96,0,0,1,0,0,0,0,0,0,4,35,30,4,0,11,4,2,2,4,2,3,1,2,0,7,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
691,338289,96,1,0,1,1,0,1,1,0,0,0,28,22,1,0,20,10,3,3,8,4,3,2,1,0,5,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,4
692,327900,96,0,1,0,0,0,0,0,0,0,1,55,46,3,3,5,3,2,2,2,1,7,1,6,1,9,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,4
693,286047,96,0,0,0,0,0,0,0,0,0,0,17,15,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,19/20,4
694,182544,96,0,0,0,1,0,0,0,0,0,4,56,45,2,2,12,7,0,0,5,2,3,0,3,0,8,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,19/20,4
695,157365,96,0,0,1,0,0,0,1,0,1,1,80,71,4,4,12,8,0,0,5,3,9,3,6,0,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
696,127479,96,0,0,1,0,0,0,1,0,0,0,55,50,6,3,3,2,0,0,3,2,10,1,9,0,3,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
697,75651,96,0,0,0,0,0,0,0,0,0,0,56,53,2,0,6,4,0,0,3,1,8,0,8,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
698,54642,96,0,0,0,0,0,0,0,0,0,0,30,24,1,1,0,0,0,0,0,0,7,0,7,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19/20,4
699,46320,96,0,0,0,0,0,0,0,0,0,0,56,52,1,0,8,3,0,0,2,1,11,0,11,0,5,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
700,45918,96,0,0,0,0,0,0,0,0,0,0,84,69,5,5,6,2,2,1,2,0,8,0,8,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
701,25392,96,0,0,0,2,0,0,0,0,0,1,27,21,4,1,11,4,6,2,1,0,1,1,0,0,9,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,19/20,4
702,7923,96,0,0,2,0,0,0,0,0,1,1,82,71,1,1,7,4,1,0,3,2,5,0,5,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,4
703,196191,94,0,0,1,1,0,1,0,0,0,2,17,12,5,2,13,4,5,1,2,0,0,0,0,0,9,0,0,0,1,0,2,3,0,1,1,0,0,0,0,0,0,0,0,19/20,4
704,178263,94,1,0,3,0,0,3,3,0,0,2,42,33,2,2,15,5,5,3,4,0,2,0,2,0,10,3,0,0,1,0,2,4,0,1,1,0,0,0,0,0,0,0,0,19/20,4
705,349665,92,1,0,4,0,0,3,1,3,0,0,10,7,2,0,11,3,5,2,1,1,2,0,2,0,9,4,0,0,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0,19/20,4
706,186345,87,0,0,3,0,0,0,2,1,3,0,28,25,7,3,6,2,0,0,1,1,4,2,2,1,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19/20,4
707,337635,85,0,0,0,0,0,0,0,0,0,0,46,45,1,1,9,4,0,0,3,2,5,1,4,2,1,0,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,19/20,4
708,449253,82,0,0,2,0,0,0,0,0,1,0,39,34,2,1,11,8,6,4,3,2,3,0,3,0,2,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,19/20,4
709,327870,81,0,0,5,0,0,0,4,1,4,0,27,21,1,1,6,3,0,0,1,0,2,0,2,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,4
710,455373,80,0,0,4,0,0,1,4,0,3,3,20,16,7,2,14,4,3,2,4,1,0,0,0,0,9,3,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,19/20,4
711,178944,80,1,1,2,1,1,2,1,1,0,2,24,14,1,0,20,9,6,3,4,2,3,1,2,0,10,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,19/20,4
712,8226,78,0,0,1,2,2,0,0,0,1,1,23,19,1,1,10,3,2,1,3,0,2,2,0,0,6,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,19/20,4
713,45654,77,0,0,3,0,0,0,3,0,1,0,21,14,6,2,12,4,3,2,2,2,0,0,0,0,11,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,19/20,4
714,443943,76,0,0,0,0,0,0,0,0,0,3,53,41,1,0,15,8,4,3,1,0,4,0,4,0,6,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,19/20,4
715,45891,76,0,0,0,0,0,0,0,0,0,2,51,44,1,0,13,3,5,1,4,1,1,0,1,0,6,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,4
716,373341,75,0,0,2,0,0,0,0,0,0,0,44,39,2,2,13,9,2,2,5,3,3,0,3,0,6,3,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,19/20,4
717,127665,75,0,0,3,1,1,1,1,2,1,2,30,25,0,0,3,2,3,2,0,0,2,1,1,1,4,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,4
718,174690,70,0,0,3,2,0,1,1,2,2,0,21,15,3,2,9,4,3,1,3,1,1,1,0,0,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19/20,4
719,95478,70,0,0,2,0,0,1,1,1,1,2,22,19,0,0,11,6,7,4,2,1,3,3,0,0,6,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19/20,4
720,475770,69,0,0,0,0,0,0,0,0,0,1,20,17,0,0,6,3,2,1,1,1,2,0,2,1,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,4
721,269751,69,0,0,0,0,0,0,0,0,0,2,23,17,0,0,12,5,2,0,4,3,3,2,1,0,8,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,19/20,4
722,45903,69,2,0,3,0,0,2,2,1,1,0,7,5,3,1,10,2,0,0,0,0,0,0,0,0,12,5,0,0,0,0,5,1,1,1,1,0,0,0,0,0,0,0,0,19/20,4
723,415695,67,0,0,0,0,0,0,0,0,0,0,11,8,2,0,7,0,3,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19/20,4
724,174672,67,0,0,0,0,0,0,0,0,0,0,15,12,4,2,5,2,2,0,0,0,1,1,0,0,5,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,19/20,4
725,155874,67,0,0,0,0,0,0,0,0,0,0,12,11,4,1,5,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
726,473295,66,0,0,1,0,0,0,0,0,0,0,18,15,1,0,9,4,3,2,3,2,0,0,0,0,6,2,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,19/20,4
727,361389,66,0,0,1,0,0,0,1,0,0,3,15,6,7,1,17,8,6,4,1,1,2,1,1,0,16,1,0,0,1,0,6,1,0,1,1,0,0,0,0,0,0,0,0,19/20,4
728,340806,65,0,0,3,2,1,1,0,0,1,2,51,43,1,0,6,2,0,0,4,2,3,2,1,0,7,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,19/20,4
729,67380,64,0,0,1,0,0,0,1,0,1,0,11,8,5,1,4,1,0,0,0,0,0,0,0,0,6,2,0,0,0,0,2,4,1,1,1,0,0,0,0,0,0,0,0,19/20,4
730,475548,61,0,0,1,0,0,0,1,0,0,3,36,28,1,0,7,4,2,1,3,1,2,1,1,0,6,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,4
731,256347,61,0,0,0,0,0,0,0,0,0,0,22,19,0,0,6,4,2,1,3,2,2,0,2,0,3,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,19/20,4
732,459510,59,0,0,0,0,0,0,0,0,0,0,24,22,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
733,449238,58,0,0,1,1,0,0,1,0,1,1,14,9,1,0,8,5,4,2,3,3,1,0,1,0,5,1,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,19/20,4
734,438405,52,0,0,0,0,0,0,0,0,0,1,41,38,1,0,5,2,2,2,1,0,5,3,2,0,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
735,402804,51,0,1,4,1,1,1,4,0,0,0,10,10,2,0,3,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,19/20,4
736,495903,50,0,0,1,0,0,1,1,0,0,0,7,5,0,0,9,1,2,0,2,1,1,1,0,0,5,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
737,486099,50,0,0,2,0,0,1,1,1,0,0,25,21,1,0,7,3,3,2,1,0,1,1,0,0,4,0,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,19/20,4
738,443952,50,0,1,3,0,0,0,2,1,2,4,33,25,1,0,2,0,1,0,0,0,2,0,2,0,6,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
739,402906,50,0,0,0,0,0,0,0,0,0,0,17,12,0,0,5,4,3,2,1,1,4,0,4,0,4,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,19/20,4
740,228417,50,0,0,0,0,0,0,0,0,0,3,11,8,1,1,9,7,1,1,4,4,2,0,2,0,4,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,19/20,4
741,475806,47,0,0,1,0,0,0,0,0,0,0,23,17,0,0,3,1,0,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19/20,4
742,475797,47,0,0,2,0,0,1,1,1,1,1,17,10,0,0,7,2,1,0,2,0,1,0,1,0,6,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,19/20,4
743,430404,47,0,0,0,1,1,0,0,0,0,4,21,17,1,1,3,3,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19/20,4
744,331155,47,0,0,0,0,0,0,0,0,0,2,16,10,0,0,7,3,1,0,2,1,3,0,3,0,3,1,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,19/20,4
745,177432,47,0,0,0,0,0,0,0,0,0,1,10,8,1,0,4,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,4
746,128010,47,0,0,0,0,0,0,0,0,0,1,11,7,0,0,5,1,0,0,3,1,1,0,1,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19/20,4
747,46422,46,0,0,1,0,0,0,1,0,0,0,6,6,0,0,3,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,19/20,4
748,158682,44,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,19/20,4
749,443964,39,0,0,2,0,0,0,2,0,0,2,5,1,1,0,4,2,2,1,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
750,45906,39,0,0,1,0,0,1,1,0,0,0,7,5,6,4,12,5,5,2,2,1,1,0,1,0,4,2,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,19/20,4
751,340185,38,0,0,2,1,1,0,2,0,2,0,11,10,1,0,4,0,1,0,1,0,1,0,1,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
752,211122,38,0,0,0,0,0,0,0,0,0,0,17,14,2,2,0,0,0,0,0,0,2,0,2,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,19/20,4
753,197070,38,0,0,1,0,0,1,1,0,0,0,13,11,1,0,9,4,2,2,2,2,2,1,1,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
754,59385,35,0,0,1,0,0,0,0,0,0,1,12,10,1,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,19/20,4
755,341619,34,0,0,1,0,0,1,1,0,0,0,22,13,1,0,4,3,4,3,0,0,2,0,2,0,4,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,19/20,4
756,256953,31,0,0,1,1,1,0,1,0,0,1,3,3,0,0,6,0,3,0,0,0,2,0,2,1,3,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
757,128001,31,0,0,1,0,0,0,0,0,1,0,10,10,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
758,127671,31,0,0,0,0,0,0,0,0,0,0,11,7,2,2,2,1,1,0,1,1,2,1,1,0,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
759,402921,30,0,0,1,0,0,1,1,0,0,3,10,4,0,0,4,3,2,1,1,1,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
760,494256,28,0,0,1,0,0,1,1,0,0,0,6,5,1,0,5,2,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19/20,4
761,228027,28,0,0,1,0,0,1,1,0,0,0,10,8,0,0,8,3,3,3,2,0,0,0,0,0,3,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,19/20,4
762,179703,28,0,0,0,1,1,0,0,0,0,1,8,6,0,0,3,0,1,0,1,0,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
763,168972,28,0,0,1,0,0,0,0,0,1,1,9,8,1,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,19/20,4
764,46086,28,0,0,0,0,0,0,0,0,0,0,8,6,0,0,7,4,1,0,4,3,2,2,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
765,46035,27,0,0,1,1,0,0,1,0,1,1,5,2,1,0,4,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
766,451167,26,0,0,0,1,1,0,0,0,0,0,9,8,2,0,6,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
767,449250,22,0,0,0,1,1,0,0,0,0,0,6,6,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
768,193488,22,0,0,0,2,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,19/20,4
769,179112,20,0,0,0,0,0,0,0,0,0,0,15,14,0,0,2,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
770,475554,19,0,0,2,0,0,1,2,0,1,1,6,4,2,0,7,3,3,2,1,1,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,19/20,4
771,178251,17,0,0,0,0,0,0,0,0,0,0,2,2,0,0,9,2,3,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
772,127998,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
773,123549,17,0,0,0,0,0,0,0,0,0,1,14,11,0,0,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
774,46413,16,0,0,2,0,0,0,1,1,2,0,9,9,0,0,3,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
775,341592,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
776,206088,12,0,0,0,0,0,0,0,0,0,0,3,3,1,0,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
777,427824,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
778,337674,9,0,0,0,0,0,0,0,0,0,0,4,3,3,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
779,242211,8,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
780,46110,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
781,341556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,4
782,495903,99,0,0,2,1,0,0,1,1,2,4,35,24,2,0,19,8,7,4,4,3,1,0,1,0,6,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
783,473295,99,0,0,1,0,0,0,0,0,0,2,70,65,3,1,12,7,3,1,2,2,5,3,2,0,5,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
784,451035,99,0,0,1,0,0,0,0,0,1,0,30,22,1,1,17,5,4,1,7,1,6,1,5,2,7,4,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
785,416415,99,0,0,0,0,0,0,0,0,0,0,78,76,2,2,10,7,0,0,5,4,7,2,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
786,402876,99,0,0,0,0,0,0,0,0,0,0,22,18,0,0,12,9,0,0,7,5,6,0,6,0,4,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
787,373680,99,0,0,0,0,0,0,0,0,0,0,18,17,2,0,9,5,1,0,1,1,3,0,3,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
788,372897,99,0,0,2,0,0,0,1,1,0,1,25,15,2,2,20,6,6,2,2,1,4,0,4,1,13,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,19/20,5
789,331362,99,1,0,4,0,0,3,2,2,1,2,34,26,2,0,19,5,5,2,2,0,3,1,2,0,11,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
790,331155,99,0,0,0,0,0,0,0,0,0,4,63,55,6,1,8,5,0,0,4,3,8,0,8,1,7,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
791,327900,99,0,0,0,0,0,0,0,0,0,1,29,19,3,2,8,7,2,2,5,4,2,0,2,0,8,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,19/20,5
792,228417,99,0,0,0,0,0,0,0,0,0,2,70,63,0,0,11,8,1,1,7,6,9,0,9,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
793,177846,99,0,0,0,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0,0,0,6,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,19/20,5
794,129438,99,0,0,3,0,0,1,3,0,2,0,13,10,4,1,10,3,3,2,0,0,1,1,0,0,9,2,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,19/20,5
795,75651,99,0,0,0,0,0,0,0,0,0,0,31,28,4,3,7,5,1,1,3,3,7,1,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
796,54642,99,0,0,0,0,0,0,0,0,0,0,28,24,1,1,0,0,0,0,0,0,7,0,7,0,3,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,19/20,5
797,45918,99,0,0,0,0,0,0,0,0,0,0,41,33,4,3,9,7,0,0,2,1,5,1,4,0,7,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
798,13953,99,0,0,0,1,1,0,0,0,0,4,83,67,0,0,7,3,1,0,4,3,7,1,6,0,9,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,19/20,5
799,493236,96,0,0,0,0,0,0,0,0,0,0,52,43,7,6,5,4,0,0,1,1,8,2,6,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
800,429924,96,0,0,0,0,0,0,0,0,0,0,47,46,3,2,14,9,0,0,7,6,5,1,4,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
801,421755,96,0,1,1,2,2,0,0,0,0,1,39,29,0,0,15,9,3,2,5,3,8,5,3,0,7,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
802,421752,96,0,1,2,0,0,0,0,0,2,2,54,44,3,3,21,12,4,2,8,6,7,0,7,0,8,4,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
803,387378,96,1,0,2,2,1,2,1,1,0,0,30,20,5,2,8,1,0,0,2,1,1,0,1,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
804,334794,96,0,0,1,0,0,1,1,0,0,0,50,42,3,2,8,6,1,1,2,0,6,0,6,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
805,331248,96,0,0,0,0,0,0,0,0,0,0,45,39,7,3,8,6,0,0,5,4,8,0,8,0,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
806,235545,96,0,0,1,0,0,0,0,0,1,0,37,28,6,3,9,6,2,2,3,2,3,0,3,0,2,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
807,197070,96,0,1,1,2,2,0,1,0,1,1,33,28,2,0,16,4,0,0,4,1,3,1,2,0,5,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
808,146802,96,0,0,0,0,0,0,0,0,0,3,49,36,6,4,12,9,1,1,3,3,7,1,6,0,3,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
809,131676,96,0,0,0,0,0,0,0,0,0,0,25,22,11,4,9,3,1,0,0,0,0,0,0,0,11,2,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,19/20,5
810,45969,96,0,0,0,0,0,0,0,0,0,0,23,20,1,1,0,0,0,0,0,0,4,0,4,0,3,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,19/20,5
811,45831,96,0,0,1,0,0,1,1,0,0,2,55,42,1,0,14,12,4,3,3,3,8,1,7,2,7,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
812,18846,96,0,0,0,0,0,0,0,0,0,1,24,14,22,9,10,0,2,0,0,0,0,0,0,0,18,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,5
813,14433,96,0,0,0,0,0,0,0,0,0,0,54,50,5,2,4,2,0,0,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
814,12912,96,0,0,0,0,0,0,0,0,0,0,31,26,0,0,0,0,0,0,0,0,5,0,5,0,3,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,19/20,5
815,459510,95,0,0,0,0,0,0,0,0,0,0,30,23,0,0,0,0,0,0,0,0,6,0,6,0,6,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19/20,5
816,444615,95,0,0,1,2,1,0,0,0,1,0,27,22,0,0,13,5,4,3,2,2,2,0,2,0,8,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
817,443964,95,0,0,1,2,1,1,1,0,0,2,21,11,6,2,16,8,2,0,3,2,1,0,1,0,13,2,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,19/20,5
818,430404,95,0,0,0,0,0,0,0,0,0,0,36,30,4,1,8,3,4,1,1,1,1,0,1,1,8,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
819,411501,95,0,0,1,1,0,0,1,0,0,2,31,23,3,0,9,3,4,2,0,0,1,0,1,0,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
820,403068,95,0,0,0,0,0,0,0,0,0,0,59,53,8,3,11,8,3,3,2,1,9,2,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
821,402873,95,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,1,0,0,1,0,0,19/20,5
822,394341,95,0,0,0,0,0,0,0,0,0,5,46,35,2,0,10,7,2,1,6,5,10,0,10,0,5,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
823,378384,95,0,0,0,0,0,0,0,0,0,0,32,25,1,1,0,0,0,0,0,0,5,0,5,0,3,2,0,0,0,0,0,1,0,1,0,0,1,6,0,0,0,0,0,19/20,5
824,361389,95,0,0,2,0,0,1,1,1,1,0,14,11,3,1,22,4,3,2,3,2,3,1,2,0,9,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19/20,5
825,351624,95,0,0,0,0,0,0,0,0,0,0,39,29,0,0,22,15,1,0,13,9,7,1,6,0,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,5
